gstin,invoice_no,invoice_date,taxable_value,igst,cgst,sgst,irn,irn_generated_at,gstr1_filing_period,supplier_gstr3b_filed,itc_availability
29ZATXW2555I1ZO,INV/26-27/7157,2027-01-05,9458.32,0.00,851.25,851.25,5382e7f412593a852ed2b81244153a986e827c5eeba7d70e4fa4bbbda1cf6c82,,,Y,Yes
29LJIXI7918F1Z6,INV/26-27/7000,2027-01-01,8093.75,0.00,728.44,728.44,d3087492bcf4f5f978437d78b7a56fdfac1b2ae12a28480f1f039ba722100e8f,2027-01-01T09:15:00,2027-01,Y,Yes
24JOYXK8785I1Z8,INV/26-27/7095,2027-03-24,20309.14,3655.65,0.00,0.00,b1a89f2126e0d89cfd5f44172ccad8cc8806260da3a9616e3b5e335077b9f106,,,Y,Yes
06MWWXN6464D1Z9,INV/26-27/7161,2027-01-13,25784.29,4641.18,0.00,0.00,174e2baac2e22a556914778fb854133a591f562d0dc13835b25375863a6372c5,,,Y,Yes
06LVRXX1773N1ZS,INV/26-27/7128,2027-04-04,1831.04,329.59,0.00,0.00,d12438878db800a07fe4d9851e78fb3021827c715c5eabc36d34b5fde55f0e82,,,Y,Yes
24CQTXE4558Z1Z1,INV/26-27/7100,2027-10-02,12984.68,2337.25,0.00,0.00,b34fd4cd706c8e463465461c3cbac27a768c1cabf432e4577e0171f31e351a71,,,Y,Yes
06YDOXQ4663Y1Z1,INV/26-27/7140,2027-05-22,7353.49,1323.63,0.00,0.00,df912a65633fd70a1cd4341927672d2e319b947ad6da642ce6fbc0caa0ab85d6,,,N,Yes
24HEIXV3549Z1ZI,INV/26-27/7106,2027-03-18,18347.49,3302.55,0.00,0.00,,,,Y,No
33HBNXM1207C1ZL,INV/26-27/7037,2027-06-01,4454.42,801.80,0.00,0.00,daf49c016c629c4e36cd9d7dd39a8a0481f39e3fa0de823e27edf3af9e3e43a5,,,Y,Yes
33GOTXR4303K1Z0,INV/26-27/7076,2027-10-03,26816.11,4826.90,0.00,0.00,8eb9bdebbb3855ed4a5bf82e0d8d4d5f24ef95102f6322fa3874d0fb3cb800dc,,,Y,Yes
06LWAXZ5339O1Z1,INV/26-27/7107,2027-11-14,9747.88,1754.62,0.00,0.00,dc5f1117eeb77f20522449a35110f133f4159672ff78da494e49f1e3fa2920e9,,,Y,Yes
07GBYXS0793O1ZU,INV/26-27/7062,2027-03-27,18684.85,3363.28,0.00,0.00,98324546e4fc2519c816e299fdafef375d6790539a28a4a503715cccc7457702,,,Y,Yes
27FTGXJ4014D1ZK,INV/26-27/7025,2027-11-11,23638.64,4254.96,0.00,0.00,,,,Y,No
29LJIXI7918F1Z6,INV/26-27/7011,2027-12-01,5339.16,0.00,480.53,480.53,66501ca29329238549976e566df064d9c0db373e257546606e7616b96f0ec874,2027-12-01T09:15:00,2027-12,Y,Yes
29LJIXI7918F1Z6,INV/26-27/7006,2027-07-01,4970.75,0.00,447.37,447.37,de6f3d17ebd7cce00658258b903b19e46594a49a28a99ccc8feba4f6b9b38879,2027-07-01T09:15:00,2027-07,Y,Yes
07XVPXT1001Q1Z1,INV/26-27/7109,2027-04-05,3316.82,597.03,0.00,0.00,1b5066ece4fca6ef7a9a580ec508ccf226dbd1da74dca825717916082c8b54ac,,,N,Yes
33JZWXY4927Z1ZT,INV/26-27/7058,2027-09-26,14794.07,2662.94,0.00,0.00,ac04da03c96f600b7c775515a4a0d45ba7e3549f68727b056f7568f96e383da8,,,Y,Yes
06GLYXN0775M1ZM,INV/26-27/7166,2027-08-09,28122.36,5062.03,0.00,0.00,1dcd565fcf8415332e886503a30982e7a5c073f7d2a1dee76408c20f1b893588,,,Y,Yes
29RXAXD1398J1ZE,INV/26-27/7035,2027-09-30,24711.94,0.00,2224.08,2224.08,e4c3ccfd870e1e3fefc05e3dad6a29e276fd473ec3cbd4acaa5f49b015c99a69,,,Y,Yes
33TBWXI2550U1ZV,INV/26-27/7093,2027-03-03,12048.11,2168.66,0.00,0.00,2cca3bd85d98d18a2d5edb331758c6b32ca7cb8a7d59205a9468369b2a22596b,,,Y,Yes
06QASXZ1240M1Z7,INV/26-27/7038,2027-12-21,26573.27,4783.19,0.00,0.00,b016dddac48c8aac4bad37163b9f08a2413537f4f40ccd97f14193241d2f4fb4,,,Y,Yes
07NMIXU5317E1Z5,INV/26-27/7163,2027-06-05,14083.40,2535.02,0.00,0.00,52e8ac9e93b42ec3582a48d9e54f1956bc205fc4eeeea9f3153447971acb3c0a,,,N,Yes
24HFHXP3327A1ZA,INV/26-27/7159,2027-05-05,10315.85,1856.86,0.00,0.00,7515d915d3b8918262e59c8aeb2ce6a55a67a403397d6468de2ab42971578cdc,,,N,Yes
06LNWXD1154J1Z4,INV/26-27/7023,2027-06-06,16228.99,2921.22,0.00,0.00,c2a85b1e22b941ecee94872842e26bdcb1f6491a22718d0d7bcf22ad620cd3cf,,,Y,Yes
33XSXXU5946F1ZW,INV/26-27/7108,2027-07-04,1647.98,296.64,0.00,0.00,0054441cfc9470432ca597feaeb6a622580a69bd5bccfe6be5f02e6a23ddb386,,,Y,Yes
